1995,11,6,23,24,32.2,52.57,142.77,11,3.3
1995,11,7,1,7,38.9,52.5,142.93,7,3.6
1995,11,7,1,29,3.2,52.5,142.77,6,3.4
1995,11,7,9,10,40.4,52.57,142.62,15,3
1995,11,7,12,39,29.7,52.5,142.72,7,3.5
1995,11,7,20,34,46.2,52.54,142.65,8,3
1995,11,8,2,35,37.8,53,142.82,10,3.1
1995,11,8,4,54,17.1,52.53,142.7,11,3.9
1995,11,8,19,56,56.1,52.7,142.62,13,3.5
1995,11,9,6,55,5.7,52.52,142.68,12,4.4
1995,11,9,7,23,58.2,52.47,142.68,13,3.5
1995,11,9,13,4,35.6,52.5,142.73,6,3
1995,11,12,18,40,4.5,52.8,142.78,9,3.1
1995,11,13,0,48,42.8,53,142.78,10,3.3
1995,11,14,2,32,55,46.83,142.28,9,3.1
1995,11,14,15,3,4.8,52.7,142.86,10,3.83
1995,11,14,15,27,52.4,52.54,142.75,11,4.9
1995,11,14,16,6,8.6,52.6,142.7,15,3
1995,11,14,21,35,36,52.78,142.78,10,3.1
1995,11,15,1,6,33.5,52.52,142.75,9,3.7
1995,11,15,6,32,21.4,52.52,142.85,14,4.6
1995,11,15,9,24,10.3,52.5,142.9,12,3.7
1995,11,15,12,48,48.8,52.8,142.9,10,4.4
1995,11,15,12,54,39.5,52.86,142.8,10,3
1995,11,15,19,34,10.3,52.87,142.8,10,3
1995,11,17,10,58,55.5,52.5,142.68,6,3.4
1995,11,20,6,53,2.3,53.1,142.88,8,3.1
1995,11,20,8,27,55.5,52.68,142.85,11,3
1995,11,22,8,51,49,52.99,142.84,5,3
1995,11,24,5,4,56.7,53.33,143.23,10,3.1
1995,11,26,2,49,13.5,52.74,142.78,10,3.2
1995,11,27,10,34,33.1,52.48,142.79,11,3.4
1995,11,29,21,5,4.2,52.48,142.76,12,3
1995,12,1,2,59,42.7,54.03,141.7,10,4.3
1995,12,1,9,6,4.8,54.1,142.78,11,3
1995,12,1,16,55,32.4,52.5,142.72,8,3
1995,12,3,1,19,24.1,46.08,143.4,340,3.6
1995,12,4,23,31,38.3,52.59,142.68,10,3
1995,12,5,11,6,38.4,51.17,141.96,11,3.4
1995,12,7,6,8,25.4,52.77,142.78,10,3
1995,12,9,8,31,34.8,52.92,142.52,10,3.2
1995,12,12,18,47,48.2,53.12,142.52,10,3
1995,12,16,5,10,46,52.48,142.82,10,3
1995,12,17,0,2,38.8,53.02,142.86,10,3.1
1995,12,17,11,37,30.2,52.49,142.73,10,3.9
1995,12,17,22,15,28.5,51.76,142.71,11,4
1995,12,18,2,5,52.7,52.55,142.74,10,5.8
1995,12,18,2,15,20.4,52.55,142.64,9,3.5
1995,12,18,3,1,59.2,52.48,142.75,17,3.9
1995,12,18,5,8,15.7,52.62,142.68,10,3
1995,12,18,5,13,49,52.61,142.6,7,3.1
1995,12,18,6,40,7.8,52.55,142.74,6,3.7
1995,12,18,20,14,7.5,52.52,142.73,11,3.4
1995,12,18,22,3,17.5,52.48,142.77,15,3.8
1995,12,19,1,4,57,52.57,142.71,8,3
1995,12,19,6,51,46.3,52.48,142.73,11,3.3
1995,12,19,9,20,1.8,52.57,142.76,15,3
1995,12,19,16,44,52.2,52.5,142.72,11,4.4
1995,12,19,22,59,56.4,52.48,142.77,12,3.2
1995,12,20,11,3,21.5,52.51,142.7,6,3.3
1995,12,21,12,13,29,53.12,142.4,10,3
1995,12,24,17,34,45.5,52.52,142.8,9,3
1995,12,26,2,53,34,52.52,142.75,10,3.5
1995,12,26,16,28,44,52.52,142.85,10,3.2
1995,12,26,18,12,27.8,52.5,142.72,11,3.3
1995,12,27,5,59,30,52.55,142.8,11,4
1995,12,27,14,53,39.6,52.5,142.8,9,3.1
1995,12,27,16,10,3.8,52.56,142.75,10,3.5
1995,12,28,12,27,59,52.94,142.8,12,3.1
1995,12,28,15,20,2,52.92,142.78,16,3.8
1995,12,28,16,16,32.5,52.88,142.85,10,3.1
1995,12,29,2,59,13.2,52.62,142.82,10,3.1
1995,12,30,7,30,11,52.5,142.7,10,3
1996,1,4,7,3,32.7,52.49,142.72,11,3.5
1996,1,5,3,9,19.7,52.44,142.82,11,3.3
1996,1,6,3,24,24.5,52.58,142.89,11,3.3
1996,1,6,11,42,9.1,52.51,142.61,11,3.4
1996,1,6,12,3,0.8,52.52,142.66,11,3.83
1996,1,8,10,4,48.2,53.17,142.68,12,5.7
1996,1,8,10,9,34.4,53.1,142.8,11,4
1996,1,8,10,13,23.4,53.19,142.66,11,4
1996,1,8,10,14,16.1,53.15,142.69,11,3.7
1996,1,8,10,22,11,53.2,142.66,11,3.83
1996,1,8,10,33,41.3,53.21,142.66,11,3.2
1996,1,8,10,35,51.8,53.18,142.65,11,3.4
1996,1,8,10,37,10,53.18,142.7,11,3.83
1996,1,8,10,59,57.4,53.12,142.76,11,3.4
1996,1,8,11,1,47.2,53.2,142.65,11,3.83
1996,1,8,11,6,21.7,53.1,142.72,11,3.4
1996,1,8,11,17,14.9,53.13,142.72,11,4.2
1996,1,8,11,25,36.7,53.15,142.58,11,3.7
1996,1,8,12,21,7.1,53.13,142.73,11,3.8
1996,1,8,12,55,42.5,53.1,142.7,11,3
1996,1,8,13,12,13.2,53.14,142.64,11,3.3
1996,1,8,13,30,49.1,53.24,142.72,10,4.4
1996,1,8,15,11,30.5,53.14,142.66,11,3.6
1996,1,8,15,29,9.8,53.16,142.66,11,3.7
1996,1,8,15,46,29.9,53.19,142.68,11,3.1
1996,1,8,19,55,58.2,52.56,142.52,11,3
1996,1,8,21,8,44.9,52.48,142.81,11,3.5
1996,1,9,0,39,54.2,53.18,142.65,11,3.1
1996,1,9,4,38,24.3,53.12,142.72,11,3.3
1996,1,9,6,24,50.8,53.9,142.2,11,3
1996,1,9,10,31,37,53.16,142.71,11,3.3
1996,1,9,18,6,50.9,53.19,142.75,11,3.1
1996,1,9,18,41,37.9,53.18,142.7,11,3.1
1996,1,9,21,7,2.3,53.16,142.77,11,3
1996,1,10,5,11,30.2,53.19,142.76,11,3
1996,1,10,5,49,27,53.24,142.66,10,4.2
1996,1,10,6,12,47.5,53.2,142.72,11,3.4
1996,1,10,6,16,25.9,53.23,142.66,9,4.7
1996,1,10,8,4,15.6,53.15,142.76,11,3.4
1996,1,11,19,48,10.4,53.19,142.77,11,3.3
1996,1,12,12,41,37.2,53.16,142.76,11,3.6
1996,1,13,6,43,19.8,52.73,143.13,11,3.2
1996,1,14,2,59,21.1,52.61,142.8,11,4
1996,1,14,4,40,15,53.15,142.77,11,3.4
1996,1,15,12,23,5.4,52.48,142.8,11,3
1996,1,17,0,29,20.5,52.65,142.88,11,3
1996,1,17,1,38,32.7,49.69,141.95,11,3.7
1996,1,20,4,23,53.4,53.08,142.76,11,3.4
1996,1,25,1,46,1.5,53.15,142.75,11,3.3
1996,1,25,4,8,51.5,52.48,142.73,10,4.2
1996,1,25,12,20,29.4,52.46,142.86,11,4.1
1996,1,25,12,25,6.7,52.48,142.77,11,3.6
1996,1,25,17,17,14.5,52.49,142.67,11,3.3
1996,1,26,7,58,52,52.5,142.75,11,3.1
1996,1,28,5,8,32.1,52.86,142.87,11,3.2
1996,2,1,9,9,44.3,52.5,142.75,11,3.7
1996,2,1,11,19,12.5,52.48,142.82,11,3.5
1996,2,1,17,23,40.4,52.57,142.78,11,3.1
1996,2,2,9,3,2.9,53.06,142.78,11,3.1
1996,2,2,21,37,35.9,53.03,142.92,11,3.1
1996,2,3,9,41,47.5,53.04,142.95,11,3.3
1996,2,4,16,50,44.6,53.1,142.7,11,3.4
1996,2,5,5,44,44,51.73,140.6,10,3
1996,2,8,7,25,0.5,53.08,142.89,11,3.4
1996,2,9,13,56,35.2,53.06,143.7,10,3.3
1996,2,11,3,18,47.3,53.1,142.77,11,3.3
1996,2,11,13,40,44.4,53.1,142.8,11,3.2
1996,2,11,13,47,3.8,53.09,142.83,11,3.3
1996,2,11,13,48,20.7,53.19,142.63,11,3.7
1996,2,11,13,53,19.1,53.09,142.77,11,3.5
1996,2,11,15,23,2,53.08,142.77,11,3.2
1996,2,11,22,14,3.9,53.08,142.73,11,3.1
1996,2,12,12,12,22.1,53.12,142.71,11,3.1
1996,2,12,15,36,30.1,53.22,142.76,11,3.3
1996,2,13,0,45,8.7,52.54,142.89,11,3.1
1996,2,13,5,29,25.8,52.5,142.75,11,3
1996,2,14,12,54,40.1,52.77,142.8,11,3
1996,2,16,9,52,43.1,53.12,142.78,11,3.4
1996,2,16,16,17,59.1,52.47,142.9,11,3.1
1996,2,17,2,40,18.4,53.24,142.55,11,3.3
1996,2,18,5,46,17.8,52.48,142.78,11,3.6
1996,2,19,2,13,5,53.12,143.63,10,3.3
1996,2,19,7,53,55.7,52.49,142.75,11,3.1
1996,2,19,10,50,5.5,53.24,142.64,11,3.6
1996,2,20,2,44,28.8,52.73,142.71,11,3.3
1996,2,21,0,18,55,52.85,142.9,11,3.1
1996,2,22,19,17,7,52.72,142.8,11,3.1
1996,2,23,7,27,36.9,52.5,142.8,11,3.1
1996,2,23,12,43,55,51.92,143.35,11,3
1996,2,26,3,28,55.9,52.61,142.62,11,3.2
1996,2,29,15,41,40.5,52.85,142.89,11,3.3
1996,3,1,12,19,2,52.5,142.75,11,3
1996,3,4,4,44,13,52.94,143.26,10,3.4
1996,3,4,6,42,57.4,52.94,143.04,11,3.1
1996,3,8,8,35,4.4,52.53,142.65,11,3.1
1996,3,8,19,19,58,52.6,142.78,11,3
1996,3,9,22,12,58.3,54,142.21,11,3
1996,3,11,2,1,30.1,52.81,143.07,11,3.1
1996,3,13,14,10,58.7,52.61,142.56,11,3
1996,3,15,14,59,44.4,52.54,142.72,10,3
1996,3,15,17,24,24.4,52.12,140.23,10,3
1996,3,18,15,8,13.8,52.96,142.86,8,3
1996,3,20,20,50,35.2,51.9,142.7,10,3.3
1996,3,21,21,48,10.8,53.24,142.71,11,4.1
1996,3,22,8,42,58.9,53,142.71,11,3.1
1996,3,23,2,29,31.9,49.5,142.3,10,3.5
1996,3,23,2,39,2,55.35,140.95,11,3.5
1996,3,25,2,48,52.1,52.58,142.74,7,3.4
1996,3,25,3,51,40,52.6,142.58,11,3
1996,3,27,8,18,15.2,52.96,142.91,11,3.1
1996,3,30,4,1,38.4,53.01,142.91,11,3.1
1996,3,31,7,35,22,52.92,142.61,11,3.3
1996,4,2,6,27,29.5,52.97,142.82,11,3
1996,4,2,16,21,55,52.81,142.81,11,3.3
1996,4,7,13,18,5.2,52.98,142.88,11,4
1996,4,7,23,57,58.4,52.98,142.93,11,3.6
1996,4,13,15,5,12.5,52.88,142.8,11,3
1996,4,17,23,41,39.5,53.21,142.73,11,3.1
1996,4,20,21,24,29.6,53,142.61,11,3
1996,5,1,2,46,6.4,53.19,142.8,11,3.1
1996,5,1,8,56,51.8,52.5,142.78,11,3
1996,5,1,12,8,44.8,52.5,142.83,11,3
1996,5,2,0,6,57.1,52.61,142.78,11,3.2
1996,5,3,4,17,42.3,53.13,142.71,11,3.4
1996,5,3,7,12,21.4,52.81,142.73,11,3.3
1996,5,3,7,13,46.4,52.8,142.75,11,3.1
1996,5,3,22,14,32.2,52.8,143,11,3.1
1996,5,4,13,22,8.4,53.1,142.74,11,3.3
1996,5,4,13,31,40.1,47.04,142.1,10,3
1996,5,5,18,32,54.3,52.8,142.86,11,3.5
1996,5,6,23,54,12.6,52.51,142.79,11,3.7
1996,5,10,18,36,28.6,52.88,142.63,11,3.5
1996,5,11,12,48,50.4,52.97,142.92,11,3
1996,5,12,5,53,8.4,51.89,143.49,10,3.1
1996,5,13,13,0,12.1,52.53,142.68,11,3
1996,5,16,0,35,9.2,52.66,142.81,11,3.1
1996,5,16,4,37,23.3,52.76,142.81,11,3
1996,5,20,15,52,22,45.44,142.67,335,3.5
1996,5,20,22,53,5.4,52,142.17,11,3.2
1996,5,23,15,22,58.4,52.5,142.63,11,3
1996,5,23,16,41,15.1,52.76,142.84,11,3.7
1996,5,24,15,8,58.1,53.11,142.73,11,3.1
1996,5,25,7,1,18.4,52.73,142.77,11,3.3
1996,5,25,19,37,56.7,48.07,141.7,10,3.1
1996,5,29,19,43,16.2,48.09,141.8,10,3
1996,6,1,12,42,11.7,55.23,140.41,10,3.83
1996,6,2,8,17,23.4,52.85,142.73,11,3.1
1996,6,5,13,22,22,53.06,142.73,11,3.2
1996,6,10,19,10,15.2,52.49,142.77,11,3.3
1996,6,12,5,44,46.3,53.18,142.62,11,3.4
1996,6,14,7,1,33.3,52.87,142.68,11,3
1996,6,15,7,37,11,52.47,142.59,11,4
1996,6,15,12,23,37.3,52.75,142.83,11,3.1
1996,6,16,11,6,58.3,53.43,142.86,11,3
1996,6,18,13,27,26.1,52.7,142.78,11,3.1
1996,6,18,16,47,23.8,53,143.3,11,3
1996,6,21,19,27,46.3,53.19,142.66,11,4
1996,6,22,4,8,16.9,52.95,142.83,11,3.2
1996,6,23,2,24,20.9,52.65,142.8,9,4.4
1996,6,23,2,47,8,52.66,142.89,11,3.3
1996,6,23,7,59,52.6,53.02,142.83,11,3.3
1996,6,24,9,32,11.1,52.63,142.81,11,3.3
1996,6,24,15,44,59.1,52.59,142.88,11,3
1996,6,26,11,17,17.9,52.94,142.85,11,3.3
1996,7,1,1,6,11.1,53.81,141.78,20,4.3
1996,7,2,8,44,35.4,52.71,142.81,11,3.3
1996,7,2,12,6,18.2,53.78,141.77,10,4.1
1996,7,2,22,14,33.4,53.45,142.86,11,3.1
1996,7,4,18,49,35.9,52.74,142.91,11,3.3
1996,7,5,23,14,6.6,53.05,142.55,11,3
1996,7,10,3,12,48.4,52.49,142.68,7,3.3
1996,7,10,3,35,16.3,52.52,142.67,11,3.1
1996,7,10,19,16,36.5,51.69,143.4,10,3
1996,7,11,18,24,16,46.6,143.2,370,3.9
1996,7,14,18,19,20.9,52.95,142.99,11,3.4
1996,7,15,13,1,11.6,52.64,142.7,10,3.7
1996,7,21,20,20,52.3,52.71,142.68,11,3.3
1996,7,25,16,4,52.2,52.54,142.72,9,3.1
1996,7,26,21,59,25.4,52.97,142.69,11,3.8
1996,7,27,14,36,14.5,52.86,142.78,11,3.5
1996,7,27,16,12,14.9,52.95,142.72,9,3.3
1996,7,28,16,57,16.4,52.73,142.8,11,3.4
1996,7,31,8,57,37.1,52.85,142.83,11,3.2
1996,7,31,22,33,41.5,53.19,142.83,11,3
1996,8,5,9,18,9.3,52.64,142.84,11,3.3
1996,8,5,18,33,47.1,52.49,142.76,11,3.1
1996,8,8,21,45,15.1,50.88,141.48,8,3.2
1996,8,9,12,52,33.1,52.5,142.66,7,3.4
1996,8,15,5,3,2,53.01,142.92,11,3.3
1996,8,15,6,27,1,52.86,142.94,11,3.1
1996,8,18,8,17,18.4,53.13,142.67,11,4
1996,8,18,18,57,1.9,52.5,142.77,10,3
1996,8,20,20,12,13.2,53.03,142.85,11,3
1996,8,21,18,42,16.5,52.63,142.71,11,3.6
1996,8,26,11,38,4.3,52.9,142.87,11,3.3
1996,8,28,23,45,37.4,52.5,142.94,11,3.2
1996,8,29,8,54,42.8,47.17,141.95,10,3.1
1996,8,30,1,31,46.6,52.59,142.92,9,3.1
1996,8,30,13,48,39.5,52.53,142.76,8,3.3
1996,8,31,15,7,2.3,52.55,142.84,11,3.1
1996,9,9,15,27,44.1,53.29,142.93,11,3.2
1996,9,16,18,27,25.1,53.03,142.86,5,3.3
1996,9,18,13,8,10,46.06,141.73,10,3.7
1996,9,24,17,45,28.8,52.78,142.86,9,3
1996,9,27,23,44,54.1,52.58,142.69,11,3
1996,9,30,8,44,38.3,52.94,143.05,9,4.2
1996,10,6,5,47,26,45.75,143.1,335,3.7
1996,10,7,18,35,36.7,52.57,142.86,8,3.6
1996,10,7,21,22,29,45.79,143.01,325,3.3
1996,10,16,15,39,3.6,52.49,142.68,11,3.1
1996,10,18,11,9,11.9,52.54,142.75,12,3.5
1996,10,19,10,25,59.5,52.93,142.51,6,3.4
1996,10,21,8,8,16.2,52.65,142.87,11,3
1996,10,30,14,16,37,52.56,142.71,11,3.5
1996,10,31,3,55,5.9,46.8,142.5,10,3.2
1996,11,3,23,1,56.9,52.56,142.86,11,3.4
1996,11,4,21,11,14.1,53.15,142.8,8,3.1
1996,11,7,5,27,31,52.67,142.73,9,4.9
1996,11,7,5,49,54.1,52.65,142.78,9,4.1
1996,11,7,7,11,56.9,52.62,142.87,11,3.6
1996,11,9,7,2,19.5,52.69,142.6,11,3
1996,11,10,16,43,48.2,52.65,142.82,11,3.8
1996,11,11,7,19,25.6,52.65,142.78,12,3.3
1996,11,13,20,12,49,47.11,142.72,10,3.4
1996,11,13,21,2,18,47.1,142.59,7,3
1996,11,19,20,9,50,47,143.68,400,3.4
1996,11,20,3,52,34.3,52.86,143.42,11,3.2
1996,11,27,14,33,32.8,52.47,142.84,11,3.1
1996,12,8,18,35,36.3,52.74,142.86,11,3.1
1996,12,12,19,36,33.1,52.77,142.78,9,3.3
1996,12,13,10,13,35.2,53.11,142.87,11,3.1
1996,12,14,11,51,46.2,49,142.17,10,4.2
1996,12,17,7,20,6.2,52.71,142.82,11,3
1996,12,18,5,12,1.6,47.48,142.26,11,3.2
1996,12,20,0,14,7.6,53.05,142.89,11,3.1
1996,12,22,6,29,40.8,52.91,142.92,10,3.9
1996,12,25,12,41,45.2,52.56,142.66,11,3
1996,12,26,19,44,50.5,50.93,142.21,11,3.2
1996,12,27,10,53,15.6,48.64,142.61,10,3.4
1996,12,31,23,39,21.6,53.16,142.71,9,4.8
1997,1,3,6,6,21.2,53.18,142.7,8,3.2
1997,1,3,14,1,52.4,53.23,142.75,8,3.1
1997,1,3,17,15,4,53.18,142.74,11,3
1997,1,3,17,56,33,45.45,143.03,330,3.1
1997,1,5,0,57,49.5,52.6,142.86,11,3.5
1997,1,7,5,2,31.6,52.59,142.68,9,3.3
1997,1,8,2,16,13.9,52.81,141.88,8,3
1997,1,8,10,54,59.9,53.14,142.69,10,3.6
1997,1,8,20,43,28.2,52.63,142.68,8,4
1997,1,9,8,42,37.6,52.51,142.77,13,4.1
1997,1,11,5,7,11.4,52.52,142.68,11,3.1
1997,1,11,5,12,24,52.53,142.71,11,3.3
1997,1,11,12,9,10.9,54.84,142.51,11,3
1997,1,12,1,48,50.5,52.87,142.89,11,3
1997,1,12,13,28,54,52.27,142.01,9,3
1997,1,15,2,39,26.1,52.9,142.96,9,3.1
1997,1,15,19,1,33.1,52.91,142.54,9,4
1997,1,15,23,36,58.7,52.53,142.9,11,3
1997,1,19,4,59,23.8,53.11,142.76,9,3.5
1997,1,22,20,51,23.1,51.32,143.61,10,3.6
1997,1,23,1,56,24.2,53.12,142.75,9,3
1997,1,25,1,42,59,45.71,142.99,318,3.1
1997,1,25,21,45,58.6,52.82,142.86,10,3.5
1997,1,27,22,33,15.1,52.55,142.81,10,3.1
1997,1,31,6,30,15.5,52.56,142.46,11,3.3
1997,2,6,8,56,3,52.8,142.74,11,3
1997,2,7,13,33,47.1,51.11,142.29,9,3.4
1997,2,10,8,4,26.1,52.75,142.71,10,4
1997,2,11,21,6,57.5,52.64,142.73,10,3.7
1997,2,21,3,3,30.6,52.88,142.7,11,3.2
1997,3,6,18,40,19.6,52.9,142.93,9,3.3
1997,3,9,13,3,47.8,53.89,142.69,10,3
1997,3,10,11,28,19.5,52.63,142.9,11,3.3
1997,3,11,7,27,30.1,54.45,142.77,10,3.4
1997,3,17,7,46,26,53.12,142.7,10,3.9
1997,3,23,18,11,29.7,52.99,142.54,17,4.2
1997,3,25,15,17,26.3,52.57,142.72,9,3
1997,3,26,7,7,49,45.87,143.38,330,4.1
1997,3,29,8,53,35.1,52.44,142.38,11,3
1997,3,29,14,31,15.2,52.73,142.76,11,3.2
1997,4,8,6,15,23.1,53.31,143.21,11,3.1
1997,4,8,12,21,26.2,52.72,142.84,11,3
1997,4,8,17,34,18.4,52.71,142.95,11,3.1
1997,4,13,15,12,2.8,52.99,142.91,11,3.3
1997,4,21,16,25,6.2,52.55,142.91,11,3.2
1997,4,24,9,54,17,53.19,142.69,9,3.8
1997,4,29,10,22,51.4,53.1,142.72,9,3.6
1997,5,5,20,16,58,47.16,142.56,7,3.1
1997,5,7,12,34,41.1,53.06,142.65,11,3.2
1997,5,8,10,39,9.1,52.54,142.82,10,3.3
1997,5,9,0,37,9.1,52.98,142.85,10,3.8
1997,5,10,12,41,56,52.85,142.82,10,3.1
1997,5,10,14,3,48.1,53.02,142.94,11,3.2
1997,5,16,23,12,40.8,52.97,142.94,11,3.7
1997,6,1,12,14,20.1,52.74,142.84,11,3.6
1997,6,5,5,53,36,45.06,141.62,295,5.1
1997,6,11,18,6,19.6,52.6,142.69,11,3
1997,6,13,8,0,0.3,52.63,142.88,11,3.7
1997,6,20,12,22,12.1,53.07,142.59,11,3.4
1997,6,27,9,35,32,52.91,142.75,11,4.1
1997,7,1,14,54,27.6,52.73,142.87,11,3
1997,7,3,23,40,30.3,52.78,142.88,11,3
1997,7,7,11,30,32.7,52.85,142.81,8,3.6
1997,7,8,9,41,1.8,52.54,143.06,9,3.4
1997,7,8,10,50,28.4,52.52,142.81,12,3
1997,7,9,8,0,43.9,51.56,143.28,9,3
1997,7,10,16,9,23.8,51.6,142.84,7,4
1997,7,10,22,17,2.8,51.54,143.03,10,3.3
1997,7,22,0,15,52.9,52.38,142.18,10,3.4
1997,7,26,22,13,0.1,52.76,142.85,11,3.1
1997,7,28,1,50,28,52.54,142.92,10,3.1
1997,7,28,4,5,13.6,52.51,142.93,9,4
1997,8,1,2,49,23,46.17,142.3,355,3.7
1997,8,1,16,9,17.8,47.14,142.6,10,3
1997,8,1,16,9,23,47.14,142.6,7,3.1
1997,8,4,14,56,33.6,51.66,142.67,7,4.4
1997,8,5,11,23,58.007,52.71,142.39,3,3
1997,8,11,1,25,42.5,47.02,143.55,8,4.1
1997,8,11,1,42,57,46.91,143.65,9,3.3
1997,8,11,1,51,21.1,46.74,143.6,9,3.3
1997,8,11,1,51,22,46.83,143.64,12,3.5
1997,8,12,2,23,35.7,52.78,142.79,9,4.3
1997,8,12,4,59,46.9,52.75,142.82,8,3.6
1997,8,12,5,5,9.41,52.84,142.9,11,3
1997,8,14,23,13,6.4,53.09,142.77,10,3.2
1997,8,15,11,21,16,46.92,143.64,12,3.2
1997,8,16,5,38,15.9,47.05,143.66,12,3.1
1997,8,16,5,38,17,46.83,143.62,12,3.8
1997,8,16,11,39,3.9,52.7,142.82,7,3.4
1997,8,16,16,8,39.8,54.89,142.27,12,3.83
1997,8,22,11,57,54.1,49.65,141.89,8,3.2
1997,8,24,21,57,49.8,46.87,142.25,10,3.2
1997,8,24,21,57,52,46.95,142.42,9,3.4
1997,8,25,23,2,37.4,52.51,142.77,11,3.2
1997,9,2,2,24,21.3,52.52,142.72,11,3
1997,9,3,3,9,43.8,53.19,142.65,11,3.1
1997,9,5,4,37,5.1,53.13,142.65,11,3
1997,9,8,17,26,19,45.57,143.03,316,3
1997,9,10,16,53,50.4,52.69,142.87,10,3.1
1997,9,11,1,34,17,52.69,142.67,11,3.2
1997,9,11,2,12,46.3,52.73,142.89,11,3
1997,9,12,10,10,6.5,51.68,142.53,6,4
1997,9,13,12,32,2.6,49.57,142.18,8,3.1
1997,9,17,16,7,46,45.22,143.01,307,3.6
1997,9,25,10,47,13.2,52.51,142.66,11,3.2
1997,9,29,19,43,41.3,51.41,142.76,7,3.1
1997,10,5,9,36,36.8,52.58,142.06,6,3.1
1997,10,9,21,53,57.7,52.76,142.72,9,4
1997,10,11,20,16,53,46.97,143.08,6,3.3
1997,10,19,16,18,12.2,48.92,142.78,9,3
1997,11,2,7,15,28.2,53.06,142.71,9,3.1
1997,11,9,15,9,46.2,52.77,142.68,11,3
1997,11,12,1,25,37,52.76,142.92,11,3.3
1997,11,13,8,51,15.6,53,142.89,8,3.3
1997,11,13,13,2,23.4,53.11,142.66,11,3.1
1997,11,13,14,26,7.3,53.13,142.67,10,3
1997,11,16,14,31,0.1,52.57,142.65,10,3.1
1997,11,19,11,50,17.7,51.91,143.12,11,3
1997,11,23,20,43,34.9,52.72,142.7,8,3.1
1997,12,1,23,37,47.1,52.5,142.56,11,3.2
1997,12,2,15,41,24.5,52.7,142.74,11,3.1
1997,12,4,23,20,53.9,52.82,142.2,8,3.3
1997,12,7,9,22,9.3,52.72,142.85,11,3.3
1997,12,12,15,58,42.1,52.51,142.87,11,3.1
1997,12,13,18,1,26,46.11,144.08,350,3.2
1997,12,17,20,9,40.9,47.51,142.45,8,4.2
1997,12,20,2,4,14,46.7,142.34,9,3.4
1997,12,21,19,54,4.4,52.58,142.8,6,3.3
1997,12,29,8,56,16,46.68,142.33,9,3
1998,1,4,9,38,33.9,49.09,142.64,10,3.7
1998,1,4,15,48,55.6,52.64,143.1,9,3.2
1998,1,7,3,6,37.7,52.52,142.66,17,4.2
1998,1,7,16,24,47.6,52.62,142.7,12,3.6
1998,1,8,3,39,24.9,52.52,142.76,11,3.2
1998,1,15,3,29,4.6,47.96,141.82,7,3.1
1998,1,17,11,7,44.6,53.07,142.77,7,3.9
1998,1,18,15,14,36,45.84,143.19,336,3.1
1998,1,22,20,58,57,45.05,142.15,290,3.1
1998,1,28,0,2,18.8,52.87,142.57,11,3.4
1998,1,30,11,23,43.3,45.34,142.67,295,3.4
1998,2,2,13,56,35.7,52.75,142.81,6,3.1
1998,2,2,22,57,32.9,52.74,142.88,8,4
1998,2,4,0,55,23.4,52.72,142.83,9,3.2
1998,2,5,6,35,9.3,45.85,142.67,15,3.6
1998,2,9,3,26,14.2,52.44,142.95,11,3.2
1998,2,9,6,2,44.8,51.88,142.91,11,3
1998,3,3,5,58,48,45.79,143.31,333,3.2
1998,3,4,3,22,32,45.75,142.48,327,3.1
1998,3,6,3,12,49,45.99,143.43,339,3.3
1998,3,17,9,30,24.5,52.59,142.74,11,3
1998,3,18,14,35,22.1,52.72,142.75,9,3
1998,3,20,15,54,5,45.72,142.46,326,3.2
1998,4,7,3,48,13.3,52.55,142.83,10,3
1998,4,13,14,36,35.9,52.49,142.64,13,3.3
1998,4,14,2,1,0,52.88,142.62,11,3.1
1998,4,14,2,2,0.4,52.79,142.67,11,3
1998,4,19,22,55,36.1,52.51,142.74,11,3.9
1998,4,24,2,40,30,45.95,143.17,333,3.8
1998,4,27,3,46,37.6,52.99,142.82,14,3.1
1998,4,28,0,16,17.7,53.07,142.54,11,3
1998,4,30,21,31,39.5,51.43,143,9,3
1998,5,2,1,50,0.6,54.04,141.7,10,3.6
1998,5,17,1,30,37.7,50.05,144.13,9,3.3
1998,5,17,22,39,2.3,50.03,144.01,9,3.5
1998,5,20,2,43,39,51.72,142.56,6,3
1998,5,25,4,59,14.2,46.87,141.65,10,3
1998,5,25,4,59,16,46.74,141.95,13,3.2
1998,5,27,1,48,25.7,53.02,142.86,12,4.2
1998,5,27,18,54,56.5,52.97,142.96,9,3.4
1998,6,1,9,47,20.3,50.44,142.22,16,3.6
1998,6,6,15,59,35.6,54.22,142.63,16,3.4
1998,6,6,17,33,12.9,52.49,142.71,11,3
1998,6,9,8,14,48.7,53.01,142.83,10,3.8
1998,6,9,14,5,18.1,53.12,142.71,14,4
1998,6,9,18,7,27.1,53,142.83,13,3.8
1998,6,13,10,39,36.8,52.96,142.86,10,3
1998,6,19,11,17,41,52.89,142.67,14,4
1998,6,21,9,46,25.1,52.86,142.96,8,3.1
1998,6,22,1,2,59.4,52.67,142.83,11,3.1
1998,6,28,17,34,3,52.5,142.75,11,3
1998,6,29,12,11,5.1,52.42,142.73,10,3.1
1998,7,2,2,59,19.6,53.14,142.73,11,3
1998,7,6,2,34,29.6,52.92,142.77,11,3
1998,7,7,8,3,38.3,52.6,142.72,11,3
1998,7,7,13,21,4,45.33,142.15,325,3.6
