"Time [s]"	"X-Loc. [mm]"	"Energy [eu]"
1722.41858	21.5862064	61.7967186
1722.77087	12.8424292	314.374207
1722.97192	11.2029715	40.156147
1723.04907	11.5672951	63.359211
1723.62927	20.948637	23.2421284
1723.97791	10.3832417	60.7029686
1724.01123	15.9391832	209.061966
1724.34448	13.1156721	220.624435
1724.6748	14.9372931	148.124619
1724.88269	3.73432922	52.5779915
1724.90759	14.9372931	94.0622559
1725.46387	3.64324832	83.2810364
1725.46484	3.55216718	78.2029266
1725.53381	13.662159	41.7186432
1725.79395	14.5729685	426.873901
1725.8855	7.10432625	54.0623627
1726.38489	13.2978344	1138.74707
1726.44373	18.3072891	79.374794
1726.45667	5.9202733	84.9997787
1726.52295	4.8273015	24.6093121
1726.61316	12.1137819	42.4998894
1726.69617	14.1175632	38.7889633
1726.96631	15.1194534	51.2498703
1727.33801	19.8556671	30.0780487
1727.99438	6.01135445	57.7342262
1728.03894	5.19162512	23.6327515
1728.26196	12.2048626	466.24881
1728.27283	21.0397186	56.32798
1728.29236	12.2048626	25.2733727
1728.45642	13.935401	159.374588
1728.88672	15.1194534	21.9140072
1728.89758	11.1118898	66.9529572
1729.14746	8.470541	19.2382317
1729.3158	9.19918919	23.2421284
1729.46484	13.7532387	23.0468159
1729.59644	14.4818869	778.747986
1729.65356	14.7551298	1777.49548
1729.76709	9.5635128	22.2655678
1729.90222	17.1232376	54.8436089
1729.97095	9.74567509	98.2809982
1729.99304	5.10054398	28.47649
1729.99744	8.92594624	172.187057
1730.09448	13.2067528	837.497864
1730.78186	8.92594624	17.558548
1730.80615	3.55216718	80.468544
1730.96008	15.210535	2532.49341
1731.09583	7.65081215	36.0545959
1731.10962	0.819737077	78.7498016
1731.31384	13.0245905	344.999115
1731.31567	19.127018	66.4060822
1731.53882	10.3832417	222.186935
1731.5426	11.0208092	522.498657
1731.54651	17.4875603	28.32024
1731.59778	4.09865332	13.2812157
1731.74011	8.28837872	25.3514977
1731.89856	3.46108627	47.6561279
1732.19397	14.1175632	32.7733536
1732.29016	12.6602669	245.624374
1732.83875	15.483778	44.0623856
1732.89917	18.3983707	34.4530373
1733.06628	10.018919	57.5779762
1733.18433	10.292161	57.4998512
1733.21191	10.5654039	42.0311432
1733.60205	7.10432625	59.6873474
1733.84106	1.36622322	142.499634
1734.06445	2.36811447	30.6639843
1734.21655	14.5729685	130.624664
1734.66724	10.7475662	24.7264996
1734.73376	16.7589111	178.749542
1735.51758	13.8443203	173.124557
1735.64819	11.6583757	32.0702286
1735.98572	5.9202733	50.3904953
1736.23901	20.1289101	46.7186317
1736.32898	12.7513485	84.5310364
1736.44287	13.3889151	23.7108765
1736.56482	13.662159	120.624695
1736.56885	12.9335108	56.17173
1736.68127	7.37756968	27.1483688
1736.91223	11.840538	145.937134
1736.94263	15.210535	315.624207
1737.146	13.2978344	65.3123322
1737.17603	21.4040432	50.8592453
1737.25549	6.37567854	25.8593082
1737.32617	8.37946033	156.562103
1737.40918	13.7532387	91.8747635
1737.82813	5.19162512	31.1327324
1738.13892	11.5672951	71.4060669
1738.55481	13.2978344	30.5858593
1738.94141	11.6583757	214.061951
1739.06787	4.18973446	40.703022
1739.15417	3.27892423	35.5467834
1739.44592	15.0283737	41.7186432
1739.62415	10.3832417	33.9452248
1739.62976	18.5805321	112.03096
1739.71765	15.5748596	116.562202
1739.80835	7.92405558	390.623993
1740.12341	20.6753941	50.7811203
1740.27039	17.032156	226.87442
1740.57446	10.1099997	29.4530487
1740.71252	13.8443203	37.5780296
1740.78845	15.3016167	551.873596
1740.94702	10.3832417	345.624115
1741.0144	10.4743233	75.3904343
1741.50867	14.4818869	34.1795998
1741.53943	2.82351899	39.6483345
1741.77014	10.5654039	39.1014633
1742.01135	13.1156721	81.093544
1742.27063	13.0245905	726.248169
1742.31836	11.2940521	165.624573
1742.32861	9.5635128	72.9685669
1742.39429	9.0170269	351.249115
1742.39856	7.65081215	23.828064
1742.79736	12.7513485	264.061829
1743.0083	4.09865332	45.9373817
1743.5271	12.9335108	55.5467339
1743.9917	15.483778	99.2184982
1744.06226	9.19918919	181.249542
1744.23816	17.8518829	65.8592072
1744.93005	7.65081215	18.8476086
1745.18518	12.6602669	1086.24719
1745.22791	3.73432922	33.6327248
1745.46265	13.662159	549.998596
1745.58423	3.27892423	43.0467644
1745.97607	0.72865653	16.2890205
1746.11536	13.935401	47.8905029
1746.38562	7.28648806	44.4530106
1746.49207	21.8594475	17.4804249
1746.51062	7.83297443	19.6288567
1746.53064	9.92783737	111.249718
1746.5835	17.3964806	63.515461
1746.66638	16.0302639	419.373932
1747.59302	7.46865034	42.8123894
1747.78979	13.2978344	71.6404419
1748.16443	12.8424292	68.4373245
1748.2821	10.4743233	1374.99646
1748.41443	22.223772	23.3593159
1748.42139	20.8575573	97.0309982
1748.77661	11.6583757	324.374176
1749.15076	13.2067528	671.248291
1749.42639	10.8386478	43.0467644
1749.44006	11.3851337	54.2967377
1749.65027	7.55973101	59.8435974
1750.37561	22.223772	28.554615
1750.60352	6.4667592	54.3748627
1750.68127	6.92216396	22.1093178
1750.70288	17.8518829	33.3592911
1750.99744	12.7513485	50.5467453
1751.06177	13.2978344	49.6092491
1751.66919	12.9335108	87.6560287
1751.68433	13.4799967	358.749084
1751.76135	9.29027081	13.9452772
1751.95288	-2.00377417	39.999897
1751.98108	4.8273015	20.429636
1752.03247	9.65459442	35.1170959
1752.42102	11.2940521	336.249146
1752.4292	11.2940521	623.123413
1752.45605	13.5710773	31.2499199
1752.54309	4.73622036	40.624897
1752.63318	-0.273235142	37.2655296
1752.79712	7.74189329	24.9608727
1753.64429	3.64324832	32.2655411
1753.89832	9.74567509	32.7733536
1754.13672	9.5635128	1334.99658
1754.29028	14.2086449	121.718437
1755.16797	18.6716137	24.4139996
1755.32239	14.9372931	29.0233631
1755.65942	2.18595195	32.4608536
1755.77979	10.1099997	77.4998016
1755.78979	13.5710773	288.436768
1755.88733	7.92405558	103.437233
1756.0238	14.0264816	100.624741
1756.1123	13.1156721	30.3124218
1756.12134	15.9391832	62.6560898
1756.50696	12.7513485	137.030899
1756.52307	10.3832417	36.9530296
1756.64429	11.9316196	404.998962
1756.64624	11.9316196	48.5936241
1756.65332	-1.27512586	22.1093178
1756.94373	1.00189912	39.0233383
1757.2002	12.7513485	147.812119
1757.48499	4.55405855	94.3747559
1757.92834	9.83675671	31.8358555
1758.83923	4.2808156	35.4686584
1759.00684	9.83675671	171.249557
1759.58423	8.65270329	38.0858383
1759.78198	-1.91269255	30.1561737
1759.81726	20.7664757	35.2342834
1760.03101	5.46486807	32.4999161
1760.1073	7.01324558	30.1952343
1760.12805	14.9372931	54.0623627
1760.21362	13.3889151	26.9921188
1760.27844	15.757021	61.8748398
1760.28564	9.65459442	80.312294
1760.56396	4.46297741	55.6248589
1760.62964	12.8424292	326.249176
1760.86279	15.9391832	186.562027
1760.90808	12.0227003	431.873901
1760.91248	19.2180977	30.8202343
1761.03296	7.19540739	79.999794
1761.19128	8.56162262	133.905914
1761.26733	9.74567509	123.280937
1761.99768	5.00946283	24.062439
1762.13171	7.10432625	40.078022
1762.17737	0.910818577	34.1795998
1762.33118	19.2180977	26.5624313
1762.37585	14.7551298	24.2968121
1762.49255	4.00757217	87.8122787
1762.52405	13.7532387	93.7497635
1762.76672	6.55783987	169.062073
1763.11145	11.1118898	77.4216766
1763.14722	15.210535	61.2498436
1763.27441	21.1308002	48.1248779
1763.31372	21.9505272	25.9374332
1763.44543	15.8481016	24.4921246
1763.59106	16.8499928	34.4920998
1763.79602	19.127018	61.4842186
1763.82581	12.4781055	22.1483803
1764.28162	7.92405558	22.0702553
1765.68286	13.2067528	679.99823
1765.87561	11.840538	41.5623932
1766.15051	8.83486462	21.2108841
1766.24133	13.2978344	62.1873398
1766.83545	12.4781055	143.593384
1766.99219	21.22188	25.0780602
1767.11316	15.3016167	31.953043
1767.31042	13.2067528	122.499687
1767.3584	2.27703333	85.4685287
1767.46741	12.9335108	16.093708
1767.48755	14.1175632	56.406105
1767.85474	15.210535	124.99968
1768.1084	11.840538	34.1795998
1768.11353	6.8310833	47.2655029
1768.15735	-0.182153657	31.6014824
1768.16736	14.2997255	116.405952
1768.21533	11.4762144	58.9842224
1768.33362	12.7513485	157.030853
1768.8949	12.2959423	73.0466843
1768.92603	14.7551298	321.249176
1768.95776	12.7513485	1212.49695
1769.13745	15.3926964	833.747864
1769.81812	13.4799967	61.0935936
1770.14587	0.273250967	32.7342911
1770.30774	4.37189627	31.718668
1770.58838	15.6659412	42.9686394
1770.91467	18.3983707	17.5976105
1771.07214	12.2959423	38.5545883
1771.15015	20.7664757	47.2655029
1771.18713	13.2978344	90.3122711
1771.33606	11.840538	34.5311623
1771.71497	1.82162786	34.0233498
1771.72095	9.0170269	85.1560287
1771.72314	11.3851337	461.24881
1771.76257	11.7494574	1969.995
1771.81018	15.210535	429.998901
1771.93958	15.483778	68.6716995
1772.23853	14.9372931	88.5935211
1772.42932	12.2959423	47.2655029
1772.75671	12.8424292	101.718491
1772.87634	17.8518829	51.9529915
1772.96875	13.8443203	43.5155144
1773.04456	3.82541037	30.3124218
1773.21069	12.4781055	170.937057
1773.69202	21.0397186	22.8515034
1774.00952	4.37189627	129.218414
1774.01978	11.7494574	167.812073
1774.10986	10.4743233	84.6872864
1774.19849	14.8462114	3774.99023
1774.64441	5.55594921	82.3435364
1774.77515	13.2067528	154.530853
1774.94043	10.6564856	32.0702286
1775.3501	15.3926964	85.6247787
1775.42041	18.7626934	18.9257336
1775.44714	14.4818869	3304.99146
1775.46008	14.8462114	49.9998703
1775.50244	15.5748596	81.718544
1775.64331	15.5748596	41.4061432
1775.6554	16.3035069	47.4217529
1775.68201	15.1194534	28.1249275
1776.01147	15.5748596	197.186996
1776.12122	10.9297276	32.0311699
1776.22876	9.65459442	34.2186623
1776.33179	13.0245905	20.7811966
1776.8075	13.8443203	173.124557
1776.92822	0.364332467	60.7029686
1776.99353	2.55027652	14.3944941
1777.05054	11.5672951	52.6561165
1777.06958	19.4002609	39.1405258
1777.45837	14.7551298	523.123657
1777.72632	13.2067528	391.873993
1777.75562	9.83675671	46.0936317
1777.83276	17.4875603	68.9841995
1777.9303	6.64892149	232.499405
1778.2157	18.1251278	24.8827496
1778.67712	12.0227003	383.124023
1779.10681	4.00757217	19.2382317
1779.24414	10.018919	26.9921188
1779.54126	20.2199898	28.9452381
1779.65942	14.2086449	56.249855
1780.26587	17.032156	52.7342415
1780.37781	14.6640491	128.905914
1780.54297	13.1156721	29.5311737
1780.87512	21.4951248	54.4529839
1781.66895	15.8481016	26.0546207
1781.67773	9.5635128	55.7811089
1782.21655	13.0245905	148.124619
1782.22083	13.0245905	169.687073
1782.29138	13.2067528	389.998993
1782.30811	13.8443203	37.6170921
1782.72021	13.662159	39.1795883
1782.91406	11.0208092	97.9684982
1782.97803	13.935401	491.248749
1783.302	18.4894505	35.3905334
1783.69092	11.3851337	27.6952419
1783.6991	11.2940521	62.2654648
1783.78796	0.63757503	30.6639843
1783.8175	12.7513485	61.5623436
1784.04517	14.3908062	41.1717682
1784.21741	2.36811447	11.6601267
1784.42236	9.83675671	93.7497635
1784.52454	3.46108627	36.7186546
1784.78113	5.9202733	94.3747559
1784.80896	12.6602669	339.374146
1784.96826	8.28837872	33.8670998
1785.05127	21.9505272	24.062439
1785.28687	11.840538	345.624115
1785.33459	4.55405855	53.6717377
1785.6405	4.55405855	92.3435135
1785.78772	5.82919216	78.2029266
1785.96008	16.9410744	73.4373093
1785.96851	12.8424292	431.873901
1786.65063	9.74567509	71.3279419
1786.89319	15.757021	17.5780792
1786.91858	13.2067528	67.0310822
1787.11829	10.8386478	404.998962
1787.12085	9.5635128	62.6560898
1787.13672	12.3870239	568.123535
1787.60876	13.935401	93.1247635
1787.68152	6.4667592	28.7499256
1787.68323	11.2029715	283.749268
1787.7334	11.3851337	72.2654419
1787.74329	10.4743233	108.905968
1787.77942	10.8386478	412.498932
1787.78516	7.74189329	248.749359
1787.84229	14.0264816	87.4997787
1787.88794	11.5672951	479.373779
1788.03857	15.3016167	45.8592567
1788.04089	17.8518829	77.2654266
1788.15198	-1.45728791	26.8358688
1788.17383	16.2124252	57.5779762
1788.31616	2.91460013	24.062439
1788.69751	21.4951248	28.7108631
1788.98035	7.74189329	25.8202457
1789.06689	9.92783737	45.9373817
1789.10278	13.3889151	124.53093
1789.1333	14.0264816	313.124207
1789.49084	9.38135147	105.155983
1789.60083	13.662159	133.905914
1789.62952	2.18595195	35.5077209
1789.63184	3.82541037	28.9452381
1789.8866	6.55783987	18.3593273
1790.08508	7.01324558	118.749695
1790.13	17.3964806	41.3280182
1790.1554	19.7645855	190.312012
1790.25037	20.7664757	135.468399
1791.12805	8.83486462	18.2812023
1791.42969	14.6640491	104.062233
1791.5553	7.74189329	105.780983
1791.73865	4.09865332	53.5936127
1791.74878	11.2029715	102.187241
1791.75635	16.2124252	130.312164
1791.76794	2.09487128	52.1092415
1791.8822	5.73811102	20.6249466
1791.97998	15.0283737	72.4998169
1792.04944	12.1137819	39.687397
1792.06421	15.5748596	461.24881
1792.0957	8.92594624	78.5935516
1792.11572	17.4875603	17.1483936
1792.55322	12.2048626	37.2655296
1792.71313	8.92594624	25.5468102
1793.09607	21.4040432	51.3279953
1793.18005	16.4856682	28.554615
1793.28186	8.56162262	28.7499256
1793.36658	8.74378395	21.5624447
1793.88635	8.470541	33.1249161
1793.88721	9.74567509	62.8123398
1793.95496	5.9202733	85.7810287
1794.09277	1.73054731	28.00774
1794.38159	13.8443203	80.468544
1794.67383	18.2162075	22.6561928
1794.71545	15.210535	49.2967491
1795.21973	10.7475662	58.8279762
1795.23523	9.38135147	21.7968197
1795.98254	17.3053989	212.186951
1796.30518	14.3908062	87.4997787
1796.3407	20.8575573	21.0155716
1796.47998	2.0037899	31.796793
1796.69629	9.47243214	71.4060669
1796.95313	7.10432625	31.2108574
1796.95801	12.2959423	9369.97559
1797.01184	12.0227003	22.7343159
1797.16199	20.4932327	29.3358631
1797.31567	4.00757217	33.8670998
1797.36707	18.5805321	117.187202
1797.37463	2.36811447	22.6561928
1797.49829	11.840538	61.3279686
1797.80896	15.483778	34.9217873
1797.86914	10.2010794	40.859272
1798.21423	16.1213455	50.6248703
1798.32422	14.7551298	250.936859
1798.46082	13.0245905	83.1247864
1798.4967	17.1232376	20.7030716
1799.2218	14.2086449	236.24939
1799.22351	13.8443203	71.9529419
1799.25732	11.0208092	81.249794
1799.30188	10.4743233	116.562202
1799.31824	10.292161	66.0154572
1799.50146	9.92783737	189.374512
1799.57849	10.7475662	32.2264786
1799.70911	3.18784308	41.1717682
1799.75903	18.3072891	77.2654266
1799.82715	9.5635128	26.6014938
1799.83472	10.1099997	35.7030334
1799.95093	10.018919	26.0546207
1800.4032	16.7589111	157.968338
1800.53528	11.9316196	60.9373436
1800.92688	14.7551298	594.373474
1800.98462	12.2048626	150.155869
1801.16516	11.840538	328.124146
1801.17175	2.82351899	38.1639633
1801.2002	15.1194534	136.093399
1801.49634	16.0302639	56.874855
1801.69641	8.83486462	25.5858727
1801.70264	12.2048626	160.312088
1801.83862	13.7532387	1056.24731
1801.84509	6.01135445	41.4842682
1802.07947	13.662159	132.030914
1802.08655	14.4818869	132.343414
1802.10583	-1.18404436	18.3202648
1802.1759	8.19729805	66.2498322
1802.22095	10.2010794	26.8749313
1802.33997	9.19918919	46.0155067
1802.47461	11.9316196	49.6873741
1802.66577	11.2029715	93.1247635
1802.672	8.83486462	92.0310135
1802.6731	4.91838217	33.5545998
1802.85205	10.8386478	158.749588
1802.8938	16.9410744	28.7889881
1802.89819	13.0245905	41.0155182
1803.23303	11.9316196	314.686707
1803.37634	17.032156	171.874557
1803.37756	4.37189627	27.1093063
1803.44592	15.483778	123.280937
1803.99097	21.4040432	29.3358631
1804.1261	4.00757217	38.2420883
1804.2533	9.29027081	27.0311813
1804.3092	12.4781055	69.9216995
1804.35718	11.6583757	133.749664
1804.46289	8.65270329	23.2811909
1804.61365	5.46486807	41.4061432
1804.87134	14.2997255	254.686844
1804.92151	14.1175632	38.5936508
1805.61353	17.1232376	26.7968063
1806.09985	17.2143173	168.437073
1806.20764	20.5843143	83.4372864
1806.71936	15.3016167	36.1327209
1806.79443	10.2010794	24.8436871
1806.8501	14.0264816	23.3983784
1806.99146	15.8481016	33.2030411
1807.04468	14.3908062	50.8592453
1807.12061	18.9448566	21.2108841
1807.1853	20.8575573	24.140564
1807.36475	14.7551298	178.124542
1807.40161	12.5691862	44.4530106
1808.11987	13.662159	80.468544
1808.25085	-1.91269255	23.7890015
1808.28027	9.0170269	213.436951
1808.29871	11.1118898	39.1405258
1808.50427	16.3945885	14.6093378
1808.66296	12.2959423	234.374405
1808.78113	15.210535	16.5233955
1808.86304	11.840538	95.9372559
1809.09265	19.4913406	20.429636
1809.14832	13.7532387	17.4608936
1809.26587	12.9335108	461.87381
1809.27734	10.292161	28.0468025
1809.29053	11.0208092	121.562187
1809.31836	3.91649127	19.5897942
1809.7522	13.662159	214.999451
1810.005	10.4743233	168.437073
1810.09094	15.5748596	49.9998703
1810.09216	11.3851337	34.4139748
1810.24805	1.45730472	58.1248512
1810.33997	18.6716137	67.3435745
1810.39783	11.840538	75.2341843
1810.46704	2.82351899	14.5507441
1810.57751	13.2067528	80.312294
1810.68762	10.3832417	69.9216995
1810.7113	12.7513485	15.8398027
1810.73987	10.9297276	46.0155067
1810.96509	12.2959423	61.7967186
1811.08289	3.73432922	43.7498894
1811.2384	12.2959423	284.061768
1811.35291	-0.637558281	139.374649
1811.38196	13.935401	923.74762
1811.61267	7.37756968	21.0936966
1811.66077	13.662159	314.999207
1811.81897	21.1308002	45.7030067
1811.89941	4.00757217	42.3436432
1812.00732	11.2029715	19.1601067
1812.08679	15.3016167	66.1717072
1812.17639	3.09676218	74.6873093
1812.17847	12.8424292	89.0622711
1812.21326	13.8443203	140.624634
1812.28198	6.64892149	59.2185974
1812.54614	16.9410744	74.2185593
1812.69263	10.9297276	132.030914
1812.74438	15.3926964	95.1560059
1812.82837	5.46486807	87.4997787
1813.11047	14.6640491	25.8202457
1813.30835	4.18973446	29.3358631
1813.57568	16.3945885	61.3279686
1813.61841	17.1232376	29.1014881
1813.85059	12.5691862	173.124557
1814.17566	5.28270626	26.1718082
1814.42603	9.29027081	61.4060936
1814.44006	11.0208092	163.124588
1814.45154	17.3964806	36.4452209
1814.46033	12.8424292	104.999733
1814.59546	7.65081215	196.874496
1814.72595	11.9316196	23.5546265
1814.96973	21.4040432	22.4218178
1815.18518	18.2162075	16.2304268
1815.27661	13.2978344	37.8514671
1815.3269	12.5691862	108.280975
1815.54871	10.292161	31.874918
1816.07056	3.37000513	30.7030468
1816.21753	-1.63944995	31.1717949
1816.39075	17.9429646	68.5154495
1816.42053	13.2067528	24.4139996
1817.05334	6.01135445	24.3358746
1817.30249	17.1232376	731.248108
1817.65149	3.91649127	35.3124084
1817.95618	7.83297443	26.9139938
1818.20227	18.5805321	37.7733421
1818.27893	11.4762144	375.624023
1818.43176	3.37000513	53.4373627
1818.50439	14.7551298	142.655884
1818.6554	14.3908062	81.406044
1818.75098	6.19351625	53.9061127
1818.9198	12.2959423	248.749359
1818.94446	15.1194534	239.06189
1819.25049	9.29027081	89.3747711
1819.30945	9.74567509	165.937073
1819.44507	14.4818869	72.2654419
1819.48669	14.5729685	73.8279343
1819.54187	9.92783737	28.7499256
1819.54871	5.82919216	83.5935364
1820.11914	5.46486807	43.8280144
1820.46875	13.2978344	165.312073
1820.52478	15.483778	31.9921055
1820.72522	3.55216718	31.1327324
1820.99451	16.6678314	18.2616711
1821.12378	1.36622322	42.7342644
1821.13586	15.5748596	69.9998245
1821.17456	8.65270329	22.0311928
1821.2605	5.00946283	77.8123016
1821.31042	5.00946283	144.218384
1821.41797	15.483778	101.405991
1821.59375	14.5729685	793.747986
1821.61365	10.2010794	51.0936203
1821.61658	0.455413014	39.2967758
1821.82227	19.9467468	15.2148046
1821.84045	20.5843143	34.9999123
1821.91504	14.1175632	104.999733
1821.93164	1.63946676	44.9217606
1821.97034	12.2959423	124.37468
1822.0354	10.9297276	582.498535
1822.26038	1.18406117	53.3592377
1822.49377	19.6735039	24.5311871
1822.8114	3.55216718	31.5624199
1823.09119	9.5635128	45.6248817
1823.30688	12.8424292	773.748047
1823.31018	2.91460013	25.5858727
1823.72583	13.2978344	55.8592339
1823.83557	14.2086449	252.186859
1824.20996	11.4762144	366.249054
1824.24438	8.65270329	81.406044
1824.34851	12.8424292	62.4998398
1824.42566	11.6583757	106.249725
1824.92932	11.5672951	490.623749
1824.94922	8.28837872	36.9920921
1825.19592	12.7513485	69.6873245
1825.19678	11.3851337	268.436798
1825.42639	2.73243809	44.2967606
1826.10632	6.8310833	49.3748741
1826.18616	14.2086449	82.4997864
1826.66162	9.92783737	135.312149
1827.18311	13.662159	21.6796322
1827.21863	17.9429646	36.6014671
1827.25671	14.8462114	52.5779915
1827.2876	18.1251278	34.4920998
1827.28931	15.3016167	591.248474
1827.38049	5.82919216	36.1327209
1827.49927	12.4781055	22.3046303
1827.61108	20.6753941	29.7655487
1827.70728	1.45730472	76.0935516
1828.05591	10.4743233	90.7810211
1828.29529	20.6753941	51.1717453
1828.30249	13.8443203	333.749146
1828.38831	6.4667592	32.1874161
1828.42505	9.19918919	51.0154953
1828.57837	15.3926964	254.374344
1828.68872	14.4818869	389.998993
1828.75757	17.2143173	35.6639709
1829.12024	13.4799967	103.593483
1829.18005	20.4932327	26.7577438
1829.27441	9.10810852	639.373352
1829.34412	9.29027081	25.1561852
1829.50024	10.1099997	47.1873779
1829.62634	16.9410744	32.8124161
1829.89148	14.0264816	36.9139671
1829.9718	14.7551298	39.2186508
1830.10278	16.9410744	15.4882412
1830.1449	8.470541	83.1247864
1830.34106	7.01324558	49.5311241
1830.3916	7.28648806	42.7342644
1830.40442	11.4762144	74.0623093
1830.48486	5.64703035	39.765522
1830.56982	-2.00377417	44.9998856
1830.58008	5.73811102	85.9372787
1830.76978	11.1118898	67.6560745
1830.78552	20.2199898	16.0546455
1830.81177	-0.455396235	38.7889633
1830.88391	5.00946283	40.703022
1831.0885	7.55973101	51.2498703
1831.38159	10.3832417	41.5623932
1831.6178	18.3983707	35.3124084
1831.98596	19.4913406	59.3748474
1832.01929	11.6583757	28.8280506
1832.14514	12.6602669	68.2029495
1832.89319	13.4799967	34.7655373
1833.20459	14.4818869	31.9139805
1833.55811	13.0245905	45.4686317
1833.72791	9.65459442	59.3748474
1833.81543	18.3072891	46.0155067
1833.85571	15.5748596	26.7577438
1833.87219	11.1118898	31.1327324
1833.87366	15.0283737	26.3671207
1834.05554	19.2180977	19.3944817
1834.1189	6.64892149	53.2811127
1834.25867	20.402153	14.3359013
1835.09204	10.9297276	25.5077477
1835.26062	8.01513577	32.4999161
1835.95044	17.1232376	69.6091995
1835.97583	19.3091793	103.905983
1835.995	-2.00377417	32.9686661
1836.02832	11.1118898	83.1247864
1836.16028	19.4913406	58.9060974
1836.16382	18.7626934	16.8163624
1836.23926	11.3851337	78.3591766
1836.37708	15.3016167	61.8748398
1836.60999	11.1118898	47.7342529
1836.85828	16.9410744	83.5935364
1837.07996	21.5862064	35.7811584
1837.14136	15.3016167	93.7497635
1837.4436	8.74378395	81.874794
1837.44727	22.223772	61.1717186
1837.86426	7.01324558	70.4685669
1837.94604	15.210535	117.343452
1838.05859	8.470541	104.843483
1838.24268	0.63757503	21.7577572
1838.24561	4.18973446	198.124496
1838.4314	16.8499928	45.7811317
1838.46948	9.19918919	45.3123856
1838.50049	12.3870239	76.8748016
1839.24817	12.2048626	402.498962
1839.52209	14.3908062	128.437164
1839.62219	19.0359364	27.6561794
1839.75171	13.5710773	13.769496
1840.16907	20.948637	16.6796455
1840.95325	9.74567509	16.7382393
1840.98535	6.4667592	20.5077591
1841.30237	14.2086449	77.7341766
1841.36865	11.1118898	45.1561356
1841.53784	11.7494574	55.4686089
1841.55457	11.9316196	571.873535
1841.81702	13.2978344	40.156147
1841.92969	8.470541	243.124374
1841.95874	13.5710773	20.7421341
1841.99475	17.4875603	106.249725
1842.13635	13.935401	147.655869
1842.17102	9.10810852	76.9529266
1842.36084	13.2978344	22.3046303
1842.41345	11.2940521	1369.99646
1842.69604	11.2940521	78.7498016
1842.70447	14.8462114	15.6444912
1842.73389	12.2959423	419.998932
1842.77222	12.5691862	87.9685211
1842.78882	13.2067528	45.2342606
1842.79163	13.4799967	65.3904572
1842.9082	13.2978344	133.280914
1843.02539	18.2162075	32.9686661
1843.08997	11.6583757	70.6248169
1843.26563	7.92405558	28.00774
1843.9032	7.01324558	71.6404419
1843.92371	18.4894505	33.3983536
1843.95361	14.8462114	72.9685669
1843.99756	12.2048626	85.6247787
1844.56958	17.5786419	19.2187004
1844.80859	15.210535	26.6796188
1844.97302	3.00568104	98.2809982
1845.10596	5.19162512	31.953043
1845.42993	1.63946676	22.9296284
1845.72095	9.29027081	212.186951
1845.99194	19.0359364	25.9764957
1846.33643	12.2048626	326.874176
1846.5155	16.6678314	30.2342968
1846.97705	6.8310833	62.9685898
1847.17712	12.7513485	69.5310745
1847.24255	11.7494574	45.5467567
1847.31433	5.28270626	26.0546207
1847.38391	0.364332467	33.3202286
1847.39441	7.10432625	33.8280373
1847.51062	4.46297741	130.780914
1847.68335	9.19918919	63.515461
1847.76514	7.46865034	53.2811127
1847.83276	14.4818869	71.5623169
1848.13208	16.3035069	52.9686127
1848.13269	15.757021	77.0310516
1848.30688	11.0208092	119.843445
1848.41565	17.9429646	44.6092606
1848.47229	14.0264816	420.623932
1848.54932	11.6583757	39.8827095
1848.64587	14.2997255	72.0310669
1848.65381	18.8537769	34.9608498
1848.86304	10.018919	228.43692
1849.02722	4.37189627	79.999794
1849.1615	7.01324558	29.3749256
1849.19836	6.64892149	106.718475
1849.23999	12.3870239	33.3592911
1849.26501	13.3889151	39.765522
1849.3678	3.18784308	24.4139996
1849.47546	8.37946033	144.374634
1849.52161	13.662159	145.468384
1849.99292	17.7608013	37.0311546
1850.09192	7.01324558	72.7341919
1850.29578	8.92594624	712.498169
1850.57373	2.09487128	21.1718216
1850.61218	11.840538	659.998291
1850.69812	11.0208092	199.374496
1850.69946	10.8386478	544.998596
1850.87561	12.2959423	76.1716766
1850.87817	11.2940521	1262.49683
1850.94043	17.6697216	26.9139938
1851.07678	12.9335108	96.7185059
1851.12134	20.5843143	51.1717453
1851.13892	11.5672951	210.936966
1851.19812	9.38135147	29.9999237
1851.2085	5.73811102	30.3514843
1851.21619	16.3035069	94.3747559
1851.24622	12.3870239	218.749435
1851.24939	11.3851337	44.1405106
1851.27441	13.7532387	28.9843006
1851.56702	18.7626934	51.7967415
1851.6499	8.92594624	199.374496
1851.67371	13.5710773	108.593475
1851.70129	3.55216718	51.8748665
1851.72339	5.82919216	23.2811909
1851.81982	12.3870239	99.6872482
1851.95361	7.28648806	43.9061394
1851.95471	8.56162262	66.0154572
1851.96924	7.65081215	32.6171036
1852.44116	11.3851337	512.498718
1852.46936	13.1156721	48.2030029
1852.62256	11.0208092	35.5077209
1852.6499	16.3035069	115.468452
1852.66028	3.09676218	24.0233765
1852.95447	13.7532387	160.937088
1853.04431	3.82541037	26.6014938
1853.40515	7.92405558	38.9452133
1853.49939	6.19351625	82.0310364
1853.55029	8.56162262	26.8749313
1853.60742	10.8386478	105.468483
1853.73645	13.2067528	697.49823
1853.80676	15.3926964	38.9452133
1854.00159	15.757021	294.999237
1854.13513	6.74000216	75.5466843
1854.2207	5.55594921	37.2264671
1854.2229	13.3889151	121.093437
1854.54565	9.5635128	60.3123474
1854.57251	6.37567854	101.093491
1854.63147	10.8386478	57.10923
1854.67432	9.5635128	167.187073
1854.71326	13.662159	19.1991692
